ID,cosecha,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Columna1,Columna2,Columna3
1127,2022,6,0.5,NA,2.2,0.092,13,26,0.99647,3.46,0.47,10,D,,,
1128,2022,11.1,0.42,NA,2.65,0.085,9,34,0.99736,3.24,0.77,12.1,B,,,
1129,2022,6.6,0.66,NA,3,0.115,21,31,0.99629,3.45,0.63,10.3,D,,,
1130,2022,10.6,0.5,NA,2.6,0.119,34,68,0.99708,3.23,0.72,10.9,C,,,
1131,2022,7.1,0.685,NA,2,0.088,9,92,0.9963,3.28,0.62,9.4,D,,,
1132,2022,9.9,0.25,NA,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,C,,,
1133,2022,6.4,0.64,NA,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,D,,,
1134,2022,6.4,0.64,NA,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,D,,,
1135,2022,7.4,0.68,NA,1.8,0.078,12,39,0.9977,3.5,0.7,9.9,C,,,
1136,2022,6.4,0.64,NA,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,D,,,
1137,2022,6.4,0.63,NA,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,D,,,
1138,2022,9.3,0.43,NA,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,D,,,
1139,2022,9.3,0.43,NA,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,D,,,
1140,2022,8,0.42,NA,2.5,0.08,26,122,0.99801,3.22,1.07,9.7,D,,,
1141,2022,9.3,0.36,NA,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,C,,,
1142,2022,9.3,0.36,NA,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,C,,,
1143,2022,7.6,0.735,NA,2.5,0.071,10,14,0.99538,3.51,0.71,11.7,B,,,
1144,2022,9.3,0.36,NA,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,C,,,
1145,2022,8.2,0.26,NA,2.5,0.073,16,47,0.99594,3.4,0.78,11.3,B,,,
1146,2022,11.7,0.28,NA,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,B,,,
1147,2022,6.8,0.56,NA,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,C,,,
1148,2022,7.2,0.62,NA,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,D,,,
1149,2022,5.8,1.01,NA,2,0.039,15,88,0.99357,3.66,0.6,11.5,C,,,
1150,2022,7.5,0.42,NA,2.7,0.067,7,25,0.99628,3.24,0.44,10.4,D,,,
1151,2022,7.2,0.62,NA,2.5,0.078,17,84,0.99746,3.51,0.53,9.7,D,,,
1152,2022,7.2,0.62,NA,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,D,,,
1153,2022,7.2,0.635,NA,2.6,0.077,16,86,0.99748,3.51,0.54,9.7,D,,,
1154,2022,6.8,0.49,NA,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,C,,,
1155,2022,6.9,0.51,NA,2,0.072,13,22,0.99438,3.4,0.84,11.2,C,,,
1156,2022,6.8,0.56,NA,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,C,,,
1157,2022,7.6,0.63,NA,2,0.08,27,43,0.99578,3.44,0.64,10.9,C,,,
1158,2022,7.7,0.715,NA,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,C,,,
1159,2022,6.9,0.56,NA,1.5,0.086,36,46,0.99522,3.53,0.57,10.6,D,,,
1160,2022,7.3,0.35,NA,2,0.067,28,48,0.99576,3.43,0.54,10,E,,,
1161,2022,9.1,0.21,NA,1.6,0.067,6,10,0.99552,3.23,0.58,11.1,B,,,
1162,2022,10.4,0.38,NA,2.1,0.104,6,10,0.99664,3.12,0.65,11.8,B,,,
1163,2022,8.8,0.31,NA,2.8,0.109,7,16,0.99614,3.31,0.79,11.8,B,,,
1164,2022,7.1,0.47,NA,2.2,0.067,7,14,0.99517,3.4,0.58,10.9,E,,,
1165,2022,7.7,0.715,NA,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,C,,,
1166,2022,8.8,0.61,NA,4,0.094,30,69,0.99787,3.22,0.5,10,C,,,
1167,2022,7.2,0.6,NA,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,D,,,
1168,2022,9.2,0.56,NA,1.6,0.078,10,21,0.99576,3.15,0.49,9.9,D,,,
1169,2022,7.6,0.715,NA,2.1,0.068,30,35,0.99533,3.48,0.65,11.4,C,,,
1170,2022,8.4,0.31,NA,3.1,0.194,14,26,0.99536,3.22,0.78,12,C,,,
1171,2022,7.2,0.6,NA,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,D,,,
1172,2022,8.8,0.61,NA,4,0.094,30,69,0.99787,3.22,0.5,10,C,,,
1173,2022,8.9,0.75,NA,2.5,0.086,9,30,0.99824,3.34,0.64,10.5,D,,,
1174,2022,9,0.8,NA,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,C,,,
1175,2022,10.7,0.52,NA,2.6,0.066,29,56,0.99577,3.15,0.79,12.1,B,,,
1176,2022,6.8,0.57,NA,2.5,0.072,32,64,0.99491,3.43,0.56,11.2,C,,,
1177,2022,10.7,0.9,NA,6.6,0.112,23,99,1.00289,3.22,0.68,9.3,D,,,
1178,2022,7.2,0.34,NA,2,0.071,30,52,0.99576,3.44,0.58,10.1,D,,,
1179,2022,7.2,0.66,NA,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,D,,,
1180,2022,10.1,0.45,NA,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,C,,,
1181,2022,7.2,0.66,NA,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,D,,,
1182,2022,7.2,0.63,NA,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,C,,,
1183,2022,7.1,0.59,NA,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,C,,,
1184,2022,8.3,0.31,NA,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,B,,,
1185,2022,7.1,0.59,NA,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,C,,,
1186,2022,8.3,0.31,NA,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,B,,,
1187,2022,8.3,1.02,NA,3.4,0.084,6,11,0.99892,3.48,0.49,11,3,,,
1188,2022,8.9,0.31,NA,2.6,0.056,10,39,0.99562,3.4,0.69,11.8,D,,,
1189,2022,7.4,0.635,NA,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,B,,,
1190,2022,7.4,0.635,NA,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,B,,,
1191,2022,6.8,0.59,NA,6,0.06,11,18,0.9962,3.41,0.59,10.8,B,,,
1192,2022,6.8,0.59,NA,6,0.06,11,18,0.9962,3.41,0.59,10.8,B,,,
1193,2022,9.2,0.58,NA,3,0.081,15,115,0.998,3.23,0.59,9.5,D,,,
1194,2022,7.2,0.54,NA,2.6,0.084,12,78,0.9964,3.39,0.71,11,D,,,
1195,2022,6.1,0.56,NA,2.2,0.079,6,9,0.9948,3.59,0.54,11.5,C,,,
1196,2022,7.4,0.52,NA,2.4,0.078,34,61,0.99528,3.43,0.59,10.8,C,,,
1197,2022,7.3,0.305,NA,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,C,,,
1198,2022,9.3,0.38,NA,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,C,,,
1199,2022,9.1,0.28,NA,9,0.114,3,9,0.99901,3.18,0.6,10.9,C,,,
1200,2022,10,0.46,NA,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,C,,,
1201,2022,9.4,0.395,NA,4.6,0.094,3,10,0.99639,3.27,0.64,12.2,B,,,
1202,2022,7.3,0.305,NA,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,C,,,
1203,2022,8.6,0.315,NA,2.2,0.079,3,6,0.99512,3.27,0.67,11.9,C,,,
1204,2022,5.3,0.715,NA,1.5,0.161,7,62,0.99395,3.62,0.61,11,D,,,
1205,2022,6.8,0.41,NA,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,C,,,
1206,2022,8.4,0.36,NA,2.2,0.081,32,79,0.9964,3.3,0.72,11,C,,,
1207,2022,8.4,0.62,NA,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,C,,,
1208,2022,9.6,0.41,NA,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,D,,,
1209,2022,8.4,0.36,NA,2.2,0.081,32,79,0.9964,3.3,0.72,11,C,,,
1210,2022,8.4,0.62,NA,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,C,,,
1211,2022,6.8,0.41,NA,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,C,,,
1212,2022,8.6,0.47,NA,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,D,,,
1213,2022,8.6,0.22,NA,1.9,0.064,53,77,0.99604,3.47,0.87,11,B,,,
1214,2022,9.4,0.24,NA,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,C,,,
1215,2022,8.4,0.67,NA,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,E,,,
1216,2022,8.6,0.47,NA,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,D,,,
1217,2022,8.7,0.33,NA,3.3,0.063,10,19,0.99468,3.3,0.73,12,B,,,
1218,2022,6.6,0.61,NA,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,D,,,
1219,2022,7.4,0.61,NA,2,0.074,13,38,0.99748,3.48,0.65,9.8,D,,,
1220,2022,7.6,0.4,NA,1.9,0.078,29,66,0.9971,3.45,0.59,9.5,C,,,
1221,2022,7.4,0.61,NA,2,0.074,13,38,0.99748,3.48,0.65,9.8,D,,,
1222,2022,6.6,0.61,NA,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,D,,,
1223,2022,8.8,0.3,NA,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,C,,,
1224,2022,8.8,0.3,NA,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,C,,,
1225,2022,12,0.63,NA,1.4,0.071,6,26,0.99791,3.07,0.6,10.4,E,,,
1226,2022,7.2,0.38,NA,2.8,0.068,23,42,0.99356,3.34,0.72,12.9,B,,,
1227,2022,6.2,0.46,NA,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,D,,,
1228,2022,9.6,0.33,NA,2.2,0.074,13,25,0.99509,3.36,0.76,12.4,B,,,
1229,2022,9.9,0.27,NA,5,0.082,9,17,0.99484,3.19,0.52,12.5,B,,,
1230,2022,10.1,0.43,NA,2.6,0.092,13,52,0.99834,3.22,0.64,10,B,,,
1231,2022,9.8,0.5,NA,2.3,0.094,10,45,0.99864,3.24,0.6,9.7,B,,,
1232,2022,8.3,0.3,NA,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,B,,,
1233,2022,10.2,0.44,NA,2,0.071,7,20,0.99566,3.14,0.79,11.1,B,,,
1234,2022,10.2,0.44,NA,4.1,0.092,11,24,0.99745,3.29,0.99,12,B,,,
1235,2022,8.3,0.28,NA,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,B,,,
1236,2022,8.9,0.12,NA,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,B,,,
1237,2022,8.9,0.12,NA,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,B,,,
1238,2022,8.9,0.12,NA,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,B,,,
1239,2022,8.3,0.28,NA,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,B,,,
1240,2022,8.2,0.31,NA,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,B,,,
1241,2022,10.2,0.34,NA,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,B,,,
1242,2022,7.6,0.43,NA,2.7,0.082,6,11,0.99538,3.44,0.54,12.2,C,,,
1243,2022,8.5,0.21,NA,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,D,,,
1244,2022,9,0.36,NA,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,C,,,
1245,2022,9.5,0.37,NA,2,0.088,12,51,0.99613,3.29,0.58,11.1,C,,,
1246,2022,6.4,0.57,NA,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,B,,,
1247,2022,8,0.59,NA,2,0.089,12,32,0.99735,3.36,0.61,10,D,,,
1248,2022,8.5,0.47,NA,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,C,,,
1249,2022,7.1,0.56,NA,1.6,0.078,7,18,0.99592,3.27,0.62,9.3,D,,,
1250,2022,6.6,0.57,NA,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,D,,,
1251,2022,8.8,0.27,NA,2,0.1,20,27,0.99546,3.15,0.69,11.2,C,,,
1252,2022,8.5,0.47,NA,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,C,,,
1253,2022,8.3,0.34,NA,2.4,0.065,24,48,0.99554,3.34,0.86,11,C,,,
1254,2022,9,0.38,NA,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,B,,,
1255,2022,8.5,0.66,NA,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,D,,,
1256,2022,9,0.4,NA,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,C,,,
1257,2022,6.7,0.56,NA,2.9,0.079,7,22,0.99669,3.46,0.61,10.2,D,,,
1258,2022,10.4,0.26,NA,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,C,,,
1259,2022,10.4,0.26,NA,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,C,,,
1260,2022,10.1,0.38,NA,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,B,,,
1261,2022,8.5,0.34,NA,1.7,0.079,6,12,0.99605,3.52,0.63,10.7,D,,,
1262,2022,8.8,0.33,NA,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,B,,,
1263,2022,7.2,0.41,NA,2.1,0.083,35,72,0.997,3.44,0.52,9.4,D,,,
1264,2022,7.2,0.41,NA,2.1,0.083,35,72,0.997,3.44,0.52,9.4,D,,,
1265,2022,8.4,0.59,NA,2.6,0.109,31,119,0.99801,3.15,0.5,9.1,D,,,
1266,2022,7,0.4,NA,3.6,0.061,9,29,0.99416,3.28,0.49,11.3,B,,,
1267,2022,12.2,0.45,NA,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,D,,,
1268,2022,9.1,0.5,NA,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,C,,,
1269,2022,9.5,0.86,NA,1.9,0.079,13,28,0.99712,3.25,0.62,10,D,,,
1270,2022,7.3,0.52,NA,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,C,,,
1271,2022,9.1,0.5,NA,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,C,,,
1272,2022,12.2,0.45,NA,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,D,,,
1273,2022,7.4,0.58,NA,2,0.064,7,11,0.99562,3.45,0.58,11.3,C,,,
1274,2022,9.8,0.34,NA,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,B,,,
1275,2022,7.1,0.36,NA,1.6,0.08,35,70,0.99693,3.44,0.5,9.4,D,,,
1276,2022,7.7,0.39,NA,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,D,,,
1277,2022,9.7,0.295,NA,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,C,,,
1278,2022,7.7,0.39,NA,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,D,,,
1279,2022,7.1,0.34,NA,2,0.082,31,68,0.99694,3.45,0.48,9.4,D,,,
1280,2022,6.5,0.4,NA,2,0.076,30,47,0.99554,3.36,0.48,9.4,C,,,
1281,2022,7.1,0.34,NA,2,0.082,31,68,0.99694,3.45,0.48,9.4,D,,,
1282,2022,10,0.35,NA,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,D,,,
1283,2022,7.7,0.6,NA,2,0.079,19,41,0.99697,3.39,0.62,10.1,C,,,
1284,2022,5.6,0.66,NA,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,B,,,
1285,2022,5.6,0.66,NA,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,B,,,
1286,2022,8.9,0.84,NA,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,C,,,
1287,2022,6.4,0.69,NA,1.65,0.055,7,12,0.99162,3.47,0.53,12.9,C,,,
1288,2022,7.5,0.43,NA,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,B,,,
1289,2022,9.9,0.35,NA,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,B,,,
1290,2022,9.1,0.29,NA,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,B,,,
1291,2022,6.8,0.36,NA,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,B,,,
1292,2022,8.2,0.43,NA,1.6,0.081,27,45,0.99603,3.25,0.54,10.3,D,,,
1293,2022,6.8,0.36,NA,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,B,,,
1294,2022,9.1,0.29,NA,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,B,,,
1295,2022,9.1,0.3,NA,2,0.064,12,25,0.99516,3.26,0.84,11.7,B,,,
1296,2022,8.9,0.35,NA,3.6,0.11,12,24,0.99549,3.23,0.7,12,B,,,
1297,2022,9.6,0.5,NA,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,D,,,
1298,2022,8.9,0.28,NA,1.7,0.067,7,12,0.99354,3.25,0.55,12.3,B,,,
1299,2022,8.9,0.32,NA,2,0.088,12,19,0.9957,3.17,0.55,10.4,C,,,
1300,2022,7.7,1.005,NA,2.1,0.102,11,32,0.99604,3.23,0.48,10,D,,,
1301,2022,7.5,0.71,NA,1.6,0.092,22,31,0.99635,3.38,0.58,10,C,,,
1302,2022,8,0.58,NA,2,0.12,3,7,0.99454,3.22,0.58,11.2,C,,,
1303,2022,10.5,0.39,NA,2.2,0.075,14,27,0.99598,3.06,0.84,11.4,C,,,
1304,2022,8.9,0.38,NA,2.2,0.068,12,28,0.99486,3.27,0.75,12.6,B,,,
1305,2022,8,0.18,NA,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,C,,,
1306,2022,8,0.18,NA,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,C,,,
1307,2022,7,0.5,NA,1.8,0.078,10,23,0.99636,3.53,0.61,10.4,D,,,
1308,2022,11.3,0.36,NA,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,C,,,
1309,2022,11.3,0.36,NA,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,C,,,
1310,2022,7,0.51,NA,2.1,0.062,4,9,0.99584,3.35,0.54,10.5,D,,,
1311,2022,8.2,0.32,NA,2.3,0.098,3,9,0.99506,3.27,0.55,12.3,C,,,
1312,2022,7.7,0.58,NA,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,B,,,
1313,2022,8.6,0.83,NA,2.8,0.095,17,43,0.99822,3.33,0.6,10.4,C,,,
1314,2022,7.9,0.31,NA,1.9,0.066,14,36,0.99364,3.41,0.56,12.6,C,,,
1315,2022,6.4,0.795,NA,2.2,0.065,28,52,0.99378,3.49,0.52,11.6,D,,,
1316,2022,7.2,0.34,NA,2.5,0.075,41,68,0.99586,3.37,0.54,10.1,C,,,
1317,2022,7.7,0.58,NA,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,B,,,
1318,2022,7.1,0.59,NA,2.1,0.091,9,14,0.99488,3.42,0.55,11.5,B,,,
1319,2022,7.3,0.55,NA,1.8,0.093,9,15,0.99514,3.35,0.58,11,B,,,
1320,2022,8.1,0.82,NA,4.1,0.095,5,14,0.99854,3.36,0.53,9.6,D,,,
1321,2022,7.5,0.57,NA,2.6,0.089,14,27,0.99592,3.3,0.59,10.4,C,,,
1322,2022,8.9,0.745,NA,2.5,0.077,15,48,0.99739,3.2,0.47,9.7,C,,,
1323,2022,10.1,0.37,NA,2.4,0.085,5,17,0.99683,3.17,0.65,10.6,B,,,
1324,2022,7.6,0.31,NA,2.5,0.082,26,35,0.99356,3.22,0.59,12.5,B,,,
1325,2022,7.3,0.91,NA,1.8,0.074,20,56,0.99672,3.35,0.56,9.2,D,,,
1326,2022,8.7,0.41,NA,6.2,0.078,25,42,0.9953,3.24,0.77,12.6,B,,,
1327,2022,8.9,0.5,NA,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,C,,,
1328,2022,7.4,0.965,NA,2.2,0.088,16,32,0.99756,3.58,0.67,10.2,D,,,
1329,2022,6.9,0.49,NA,1.7,0.079,13,26,0.99547,3.38,0.64,9.8,C,,,
1330,2022,8.9,0.5,NA,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,C,,,
1331,2022,9.5,0.39,NA,8.9,0.069,18,39,0.99859,3.29,0.81,10.9,B,,,
1332,2022,6.4,0.39,NA,3.3,0.046,12,53,0.99294,3.36,0.62,12.2,C,,,
1333,2022,6.9,0.44,NA,1.4,0.07,32,38,0.99438,3.32,0.58,11.4,C,,,
1334,2022,7.6,0.78,NA,1.7,0.076,33,45,0.99612,3.31,0.62,10.7,C,,,
1335,2022,7.1,0.43,NA,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,D,,,
1336,2022,9.3,0.49,NA,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,C,,,
1337,2022,9.3,0.5,NA,1.8,0.084,6,17,0.99704,3.27,0.77,10.8,C,,,
1338,2022,7.1,0.43,NA,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,D,,,
1339,2022,8.5,0.46,NA,1.4,0.414,16,45,0.99702,3.03,1.34,9.2,D,,,
1340,2022,5.6,0.605,NA,2.4,0.073,19,25,0.99258,3.56,0.55,12.9,D,,,
1341,2022,8.3,0.33,NA,2.3,0.07,9,20,0.99426,3.38,0.77,12.7,B,,,
1342,2022,8.2,0.64,NA,2,0.095,5,77,0.99747,3.13,0.62,9.1,C,,,
1343,2022,8.2,0.64,NA,2,0.095,5,77,0.99747,3.13,0.62,9.1,C,,,
1344,2022,8.9,0.48,NA,4,0.101,3,10,0.99586,3.21,0.59,12.1,B,,,
1345,2022,7.6,0.42,NA,3.9,0.104,28,90,0.99784,3.15,0.57,9.1,D,,,
1346,2022,9.9,0.53,NA,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,B,,,
1347,2022,8.9,0.48,NA,4,0.101,3,10,0.99586,3.21,0.59,12.1,B,,,
1348,2022,11.6,0.23,NA,1.8,0.074,3,8,0.9981,3.14,0.7,9.9,C,,,
1349,2022,9.1,0.4,NA,1.8,0.071,7,16,0.99462,3.21,0.69,12.5,A,,,
1350,2022,8,0.38,NA,1.9,0.098,6,15,0.9956,3.3,0.64,11.4,C,,,
1351,2022,10.2,0.29,NA,2.4,0.075,6,17,0.99565,3.22,0.63,11.8,C,,,
1352,2022,8.2,0.74,NA,2,0.067,5,10,0.99418,3.28,0.57,11.8,C,,,
1353,2022,7.7,0.61,NA,2.4,0.083,6,20,0.9963,3.29,0.6,10.2,C,,,
1354,2022,6.6,0.52,NA,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,B,,,
1355,2022,11.1,0.31,NA,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,B,,,
1356,2022,11.1,0.31,NA,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,B,,,
1357,2022,8,0.62,NA,2.8,0.086,28,52,0.997,3.31,0.62,10.8,D,,,
1358,2022,9.3,0.33,NA,1.5,0.057,19,37,0.99498,3.18,0.89,11.1,B,,,
1359,2022,7.5,0.77,NA,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,D,,,
1360,2022,7.2,0.35,NA,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,C,,,
1361,2022,8,0.62,NA,2.7,0.088,16,37,0.9972,3.31,0.58,10.7,C,,,
1362,2022,7.5,0.77,NA,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,D,,,
1363,2022,9.1,0.25,NA,2,0.071,45,67,0.99769,3.44,0.86,10.2,B,,,
1364,2022,9.9,0.32,NA,2,0.073,3,8,0.99534,3.15,0.73,11.4,C,,,
1365,2022,8.6,0.37,NA,6.4,0.08,3,8,0.99817,3.27,0.58,11,D,,,
1366,2022,8.6,0.37,NA,6.4,0.08,3,8,0.99817,3.27,0.58,11,D,,,
1367,2022,7.9,0.3,NA,8.3,0.05,38,278,0.99316,3.01,0.51,12.3,B,,,
1368,2022,10.3,0.27,NA,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,C,,,
1369,2022,7.9,0.3,NA,8.3,0.05,38,289,0.99316,3.01,0.51,12.3,B,,,
1370,2022,7.2,0.38,NA,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,C,,,
1371,2022,8.7,0.42,NA,2.4,0.072,32,59,0.99617,3.33,0.77,12,C,,,
1372,2022,7.2,0.38,NA,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,C,,,
1373,2022,6.8,0.48,NA,1.8,0.074,40,64,0.99529,3.12,0.49,9.6,D,,,
1374,2022,8.5,0.34,NA,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,B,,,
1375,2022,7.9,0.19,NA,1.6,0.057,18,30,0.994,3.29,0.69,11.2,C,,,
1376,2022,11.6,0.41,NA,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,B,,,
1377,2022,11.6,0.41,NA,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,B,,,
1378,2022,10,0.26,NA,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,A,,,
1379,2022,7.9,0.34,NA,2,0.086,8,19,0.99546,3.35,0.6,11.4,C,,,
1380,2022,7,0.54,NA,2,0.081,10,16,0.99479,3.43,0.59,11.5,C,,,
1381,2022,9.2,0.31,NA,2.2,0.079,11,31,0.99615,3.33,0.86,12,B,,,
1382,2022,6.6,0.725,NA,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,C,,,
1383,2022,9.4,0.4,NA,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,D,,,
1384,2022,6.6,0.725,NA,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,C,,,
1385,2022,8.6,0.52,NA,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,D,,,
1386,2022,8,0.31,NA,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,B,,,
1387,2022,8.6,0.52,NA,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,D,,,
1388,2022,8.4,0.34,NA,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,C,,,
1389,2022,7.4,0.49,NA,2.1,0.071,14,25,0.99388,3.35,0.63,12,C,,,
1390,2022,6.1,0.48,NA,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,C,,,
1391,2022,7.4,0.49,NA,2.1,0.071,14,25,0.99388,3.35,0.63,12,C,,,
1392,2022,8,0.48,NA,2.2,0.073,16,25,0.9936,3.28,0.66,12.4,C,,,
1393,2022,6.3,0.57,NA,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,D,,,
1394,2022,8.2,0.23,NA,1.9,0.069,9,17,0.99376,3.21,0.54,12.3,C,,,
1395,2022,9.1,0.3,NA,2,0.068,10,24,0.99523,3.27,0.85,11.7,B,,,
1396,2022,8.1,0.78,NA,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,D,,,
1397,2022,10.8,0.47,NA,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,C,,,
1398,2022,8.3,0.53,NA,1.4,0.07,6,14,0.99593,3.25,0.64,10,C,,,
1399,2022,5.4,0.42,NA,2,0.092,23,55,0.99471,3.78,0.64,12.3,B,,,
1400,2022,7.9,0.33,NA,1.5,0.056,6,35,0.99396,3.29,0.71,11,C,,,
1401,2022,8.9,0.24,NA,1.6,0.074,3,10,0.99698,3.12,0.59,9.5,C,,,
1402,2022,5,0.4,NA,4.3,0.046,29,80,0.9902,3.49,0.66,13.6,C,,,
